avg_liquidity,day,fee_apr,fee_tier,fees_usd,lp_addr,num_trades,token_pair,tvl_usd,volume_to_tvl,volume_usd
210415320128226430,2024-07-20 04:00:00.000 UTC,0.0007962490431934199,0.05%,21.077584718794252,0x85149247691df622eaf1a8bd0cafd40bc45154a9,113,USDC-WETH,9661949.974177018,0.004363008455876343,42155.169437588534
8586975773510559,2024-07-20 04:00:00.000 UTC,0.0006757270445978403,0.30%,0.9242713927299457,0xb589969d38ce76d3d7aa319de7133bc9755fd840,6,USDC-WETH,499253.45009653404,0.000617102323847224,308.09046424331524
2.2367654437733517e+23,2024-07-20 04:00:00.000 UTC,0.00038152504712729574,0.01%,1.0843467429449423,0x04f6c85a1b00f6d9b75f91fd23835974cc07e65c,3,WETH-wstETH,1037380.2826009433,0.010452741016305453,10843.467429449423
4933523933455396,2024-07-20 04:00:00.000 UTC,0.00027964847719608166,0.01%,0.49534875575881687,0xf1f199342687a7d78bcc16fce79fa2665ef870e1,8,USDC-USDT,646534.1691136378,0.007661602115135114,4953.487557588171
4991854418451937,2024-07-20 04:00:00.000 UTC,0.0001403806570166033,0.01%,0.4019697400555272,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,7,USDC-USDT,1045150.7939353549,0.0038460453973533505,4019.697400555272
34480094662080115000,2024-07-20 04:00:00.000 UTC,3.933376774956088e-05,0.01%,0.0003782052413038754,0xc56b2bef865893da71dd95150313dbadf659f4f3,3,OP-WETH,3509.577673406766,0.0010776374723650139,3.782052413038753
4659597286558,2024-07-20 04:00:00.000 UTC,8.104628079763643e-14,0.01%,6.410237331754173e-05,0x9595edbefc82535a02312a4c42cc91e6e9df8f67,2,USDC-WETH,283476346891.4283,2.2612953080735516e-12,0.6410237331754173
2.5394828319022603e+22,2024-07-20 05:00:00.000 UTC,0.024758427985471787,0.30%,45.66281289889571,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,27,WETH-WLD,673181.9450688735,0.02261043651639822,15220.937632965239
1.620349092235087e+21,2024-07-20 05:00:00.000 UTC,0.012082526062856536,0.30%,0.2969061346688997,0xd7ccc603a29fc9af6b25bae13b434e2f66f556aa,1,MAI-WETH,8969.212115930875,0.011034270377050657,98.9687115562999
4.183731261381141e+21,2024-07-20 05:00:00.000 UTC,0.010353797133870746,0.05%,0.29483765327036043,0x777662f4d004ff6cd986319e25806cad359456c5,5,MAI-WETH,10393.843152611928,0.05673313498025396,589.6753065407208
46151137071341960000,2024-07-20 05:00:00.000 UTC,0.008779763061261825,1.00%,137.09123263228685,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,748,USDC-WLD,5699276.798454547,0.0024054145373227183,13709.123263228648
